Administration portuaire de Montréal,2016,National,Canada,0,,Overall,Full-Time,12,7,5,,,,,,,,,,12,7,5,,,,,,,,,
Administration portuaire de Montréal,2016,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Administration portuaire de Montréal,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2016,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Administration portuaire de Montréal,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Administration portuaire de Montréal,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2016,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Overall,Full-Time,12,7,5,,,,,,,,,,12,7,5,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2016,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Overall,Full-Time,34,26,8,,,,2,2,,7,6,1,33,25,8,,,,1,1,,6,5,1
Aéroports de Montréal,2016,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,8,6,2,,,,,,,2,2,
Aéroports de Montréal,2016,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,10,8,2,,,,,,,2,1,1
Aéroports de Montréal,2016,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,1,1,,2,2,
Aéroports de Montréal,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,2016,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
