EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 50,000 - $59,999",1032,1003,29,10,10,,18,15,3,26,26,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 60,000 - $69,999",168,154,14,,,,1,1,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 70,000 - $84,999",45,42,3,,,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 85,000 - $99,999",17,16,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$100,000 and over",6,5,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,,,Overall,971,881,90,10,10,,23,18,5,34,29,5
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 20,000 - $24,999",5,,5,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",10,,10,,,,,,,1,,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",7,4,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 35,000 - $37,499",2,1,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 37,500 - $39,999",22,2,20,,,,2,,2,2,,2
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 40,000 - $44,999",40,24,16,,,,,,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 45,000 - $49,999",81,77,4,1,1,,2,2,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 50,000 - $59,999",650,633,17,9,9,,18,15,3,25,25,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 60,000 - $69,999",114,104,10,,,,1,1,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 70,000 - $84,999",26,24,2,,,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 85,000 - $99,999",10,9,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$100,000 and over",4,3,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,,,Overall,643,540,103,5,2,3,,,,3,2,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"Under $15,000",1,1,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 20,000 - $24,999",9,1,8,1,,1,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",15,,15,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",14,,14,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 35,000 - $37,499",9,,9,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 37,500 - $39,999",25,1,24,1,,1,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 40,000 - $44,999",9,,9,1,,1,,,,1,,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 45,000 - $49,999",115,108,7,1,1,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 50,000 - $59,999",371,359,12,1,1,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 60,000 - $69,999",48,44,4,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 70,000 - $84,999",18,17,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 85,000 - $99,999",7,7,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Full-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$100,000 and over",2,2,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,,,Overall,259,240,19,1,1,,1,1,,2,2,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",4,1,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",112,109,3,,,,1,1,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 35,000 - $39,999",85,78,7,1,1,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 40,000 - $49,999",51,47,4,,,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 50,000 and over",6,5,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,,,Overall,157,140,17,,,,1,1,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",3,,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",64,62,2,,,,1,1,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 35,000 - $39,999",50,44,6,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 40,000 - $49,999",34,30,4,,,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 50,000 and over",5,4,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Québec,,,Overall,102,100,2,1,1,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",1,1,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",48,47,1,,,,,,,1,1,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 35,000 - $39,999",35,34,1,1,1,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 40,000 - $49,999",17,17,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Part-Time,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 50,000 and over",1,1,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,,,Overall,535,440,95,1,,1,,,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"Under $5,000",38,30,8,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$  5,000 - $ 7,499",49,31,18,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$  7,500 - $ 9,999",63,45,18,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 10,000 - $12,499",101,86,15,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 12,500 - $14,999",86,74,12,1,,1,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 15,000 - $17,499",49,42,7,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 17,500 - $19,999",49,42,7,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 20,000 - $22,499",44,41,3,,,,,,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 22,500 - $24,999",21,19,2,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",23,21,2,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",9,6,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 35,000 - $39,999",2,2,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,National,Canada,482,Telecommunication Carriers Industry,"$ 50,000 and over",1,1,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,,,Overall,324,268,56,1,,1,,,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"Under $5,000",7,6,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$  5,000 - $ 7,499",17,7,10,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$  7,500 - $ 9,999",52,37,15,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 10,000 - $12,499",76,66,10,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 12,500 - $14,999",60,55,5,1,,1,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 15,000 - $17,499",27,23,4,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 17,500 - $19,999",20,15,5,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 20,000 - $22,499",20,17,3,,,,,,,2,1,1
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 22,500 - $24,999",16,15,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",23,21,2,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",5,5,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Ontario,482,Telecommunication Carriers Industry,"$ 35,000 - $39,999",1,1,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,,,Overall,211,172,39,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"Under $5,000",31,24,7,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$  5,000 - $ 7,499",32,24,8,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$  7,500 - $ 9,999",11,8,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 10,000 - $12,499",25,20,5,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 12,500 - $14,999",26,19,7,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 15,000 - $17,499",22,19,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 17,500 - $19,999",29,27,2,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 20,000 - $22,499",24,24,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 22,500 - $24,999",5,4,1,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",4,1,3,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 35,000 - $39,999",1,1,,,,,,,,,,
Expertech Network Installation Inc./Expertech Bâtisseur de reseaux Inc,2000,Temporary,Provincial,Québec,482,Telecommunication Carriers Industry,"$ 50,000 and over",1,1,,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,,,Overall,158,108,50,,,,1,1,,10,6,4
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",1,,1,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",3,1,2,,,,,,,1,1,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",1,,1,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",4,2,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",14,5,9,,,,,,,2,,2
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",14,4,10,,,,,,,2,1,1
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",65,55,10,,,,1,1,,2,2,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",25,19,6,,,,,,,2,2,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",7,5,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",10,8,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,National,Canada,0,,"$100,000 and over",12,9,3,,,,,,,1,,1
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,,,Overall,158,108,50,,,,1,1,,10,6,4
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 20,000 - $24,999",1,,1,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",3,1,2,,,,,,,1,1,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 35,000 - $37,499",1,,1,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 37,500 - $39,999",4,2,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 40,000 - $44,999",14,5,9,,,,,,,2,,2
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 45,000 - $49,999",14,4,10,,,,,,,2,1,1
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 50,000 - $59,999",65,55,10,,,,1,1,,2,2,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 60,000 - $69,999",25,19,6,,,,,,,2,2,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",7,5,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$ 85,000 - $99,999",10,8,2,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Full-Time,Provincial,Québec,0,,"$100,000 and over",12,9,3,,,,,,,1,,1
Bell Media (CFCF 12) (Inactive),2000,Part-Time,National,Canada,,,Overall,5,4,1,,,,1,1,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",1,1,,,,,1,1,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",2,2,,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",1,1,,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,Provincial,Québec,,,Overall,5,4,1,,,,1,1,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,Provincial,Québec,0,,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",1,1,,,,,1,1,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",2,2,,,,,,,,,,
Bell Media (CFCF 12) (Inactive),2000,Part-Time,Provincial,Québec,0,,"$ 40,000 - $49,999",1,1,,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,,,Overall,289,177,112,2,1,1,1,,1,1,1,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",1,1,,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",16,4,12,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",36,4,32,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",21,10,11,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",26,18,8,,,,,,,1,1,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",79,56,23,1,1,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",47,41,6,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",24,17,7,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",12,7,5,,,,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",11,7,4,,,,1,,1,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",4,3,1,1,,1,,,,,,
Groupe V Média,2000,Full-Time,National,Canada,0,,"$100,000 and over",12,9,3,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,,,Overall,288,177,111,1,1,,1,,1,1,1,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 20,000 - $24,999",1,1,,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",16,4,12,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",36,4,32,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 35,000 - $37,499",21,10,11,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 37,500 - $39,999",26,18,8,,,,,,,1,1,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 40,000 - $44,999",79,56,23,1,1,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 45,000 - $49,999",47,41,6,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 50,000 - $59,999",24,17,7,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 60,000 - $69,999",12,7,5,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",11,7,4,,,,1,,1,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
Groupe V Média,2000,Full-Time,Provincial,Québec,0,,"$100,000 and over",12,9,3,,,,,,,,,
Groupe V Média,2000,Part-Time,National,Canada,,,Overall,11,7,4,,,,,,,1,,1
Groupe V Média,2000,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",2,,2,,,,,,,1,,1
Groupe V Média,2000,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",4,3,1,,,,,,,,,
Groupe V Média,2000,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",3,3,,,,,,,,,,
Groupe V Média,2000,Part-Time,National,Canada,0,,"$ 35,000 - $39,999",2,1,1,,,,,,,,,
Groupe V Média,2000,Part-Time,Provincial,Québec,,,Overall,11,7,4,,,,,,,1,,1
Groupe V Média,2000,Part-Time,Provincial,Québec,0,,"$ 17,500 - $19,999",2,,2,,,,,,,1,,1
Groupe V Média,2000,Part-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",4,3,1,,,,,,,,,
Groupe V Média,2000,Part-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",3,3,,,,,,,,,,
Groupe V Média,2000,Part-Time,Provincial,Québec,0,,"$ 35,000 - $39,999",2,1,1,,,,,,,,,
Groupe V Média,2000,Temporary,National,Canada,,,Overall,133,87,46,,,,,,,1,1,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 20,000 - $22,499",1,1,,,,,,,,,,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 25,000 - $29,999",18,11,7,,,,,,,,,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 30,000 - $34,999",27,14,13,,,,,,,,,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 35,000 - $39,999",37,27,10,,,,,,,,,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 40,000 - $49,999",45,32,13,,,,,,,1,1,
Groupe V Média,2000,Temporary,National,Canada,0,,"$ 50,000 and over",3,2,1,,,,,,,,,
Groupe V Média,2000,Temporary,Provincial,Québec,,,Overall,133,87,46,,,,,,,1,1,
Groupe V Média,2000,Temporary,Provincial,Québec,0,,"$ 20,000 - $22,499",1,1,,,,,,,,,,
Groupe V Média,2000,Temporary,Provincial,Québec,0,,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Groupe V Média,2000,Temporary,Provincial,Québec,0,,"$ 25,000 - $29,999",18,11,7,,,,,,,,,
Groupe V Média,2000,Temporary,Provincial,Québec,0,,"$ 30,000 - $34,999",27,14,13,,,,,,,,,
