EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Québec,4841,General Freight Trucking,"$ 25,000 - $29,999",15,14,1,,,,,,,3,3,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Québec,4841,General Freight Trucking,"$ 30,000 - $34,999",4,4,,,,,,,,1,1,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Québec,4841,General Freight Trucking,"$ 35,000 - $39,999",3,3,,,,,2,2,,,,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,British Columbia,,,Overall,160,153,7,4,4,,1,1,,27,27,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,British Columbia,4841,General Freight Trucking,"$ 25,000 - $29,999",37,36,1,2,2,,1,1,,9,9,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,British Columbia,4841,General Freight Trucking,"$ 30,000 - $34,999",62,56,6,1,1,,,,,7,7,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,British Columbia,4841,General Freight Trucking,"$ 35,000 - $39,999",43,43,,1,1,,,,,9,9,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,British Columbia,4841,General Freight Trucking,"$ 40,000 - $49,999",17,17,,,,,,,,2,2,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,British Columbia,4841,General Freight Trucking,"$ 50,000 and over",1,1,,,,,,,,,,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Alberta,,,Overall,22,15,7,,,,,,,3,3,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Alberta,4841,General Freight Trucking,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Alberta,4841,General Freight Trucking,"$ 22,500 - $24,999",6,6,,,,,,,,2,2,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Alberta,4841,General Freight Trucking,"$ 30,000 - $34,999",4,2,2,,,,,,,,,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Alberta,4841,General Freight Trucking,"$ 35,000 - $39,999",8,5,3,,,,,,,1,1,
Consolidated Fastfrate Inc.,2009,Part-Time,Provincial,Alberta,4841,General Freight Trucking,"$ 40,000 - $49,999",3,2,1,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,,,Overall,177,144,33,5,4,1,8,6,2,5,4,1
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",6,2,4,,,,1,,1,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",6,,6,,,,,,,1,,1
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",6,,6,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",10,7,3,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",18,15,3,,,,1,1,,1,1,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",92,84,8,3,2,1,5,4,1,2,2,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",18,18,,1,1,,1,1,,1,1,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",13,11,2,1,1,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,National,Canada,0,,"$100,000 and over",5,4,1,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,,,Overall,177,144,33,5,4,1,8,6,2,5,4,1
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",6,2,4,,,,1,,1,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",6,,6,,,,,,,1,,1
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",6,,6,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",10,7,3,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",18,15,3,,,,1,1,,1,1,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",92,84,8,3,2,1,5,4,1,2,2,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",18,18,,1,1,,1,1,,1,1,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",13,11,2,1,1,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
MacKinnon Transport Inc. (Inactive),2009,Full-Time,Provincial,Ontario,0,,"$100,000 and over",5,4,1,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,National,Canada,,,Overall,148,125,23,3,3,,1,1,,10,6,4
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",10,8,2,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",12,11,1,1,1,,,,,1,,1
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",13,9,4,,,,,,,2,1,1
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",10,6,4,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",26,22,4,1,1,,,,,2,1,1
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",13,11,2,,,,,,,1,1,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",41,38,3,1,1,,1,1,,3,2,1
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",15,15,,,,,,,,1,1,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",3,1,2,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",2,1,1,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,National,Canada,0,,"$100,000 and over",2,2,,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,,,Overall,148,125,23,3,3,,1,1,,10,6,4
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",10,8,2,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",12,11,1,1,1,,,,,1,,1
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",13,9,4,,,,,,,2,1,1
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",10,6,4,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",26,22,4,1,1,,,,,2,1,1
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",13,11,2,,,,,,,1,1,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",41,38,3,1,1,,1,1,,3,2,1
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",15,15,,,,,,,,1,1,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",3,1,2,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",2,1,1,,,,,,,,,
Hyndman Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$100,000 and over",2,2,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,National,Canada,,,Overall,48,46,2,1,1,,,,,3,3,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"Under $5,000",16,14,2,,,,,,,1,1,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$  5,000 - $ 7,499",3,3,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",5,5,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",8,8,,,,,,,,1,1,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",4,4,,1,1,,,,,,,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",4,4,,,,,,,,1,1,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",3,3,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",4,4,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",1,1,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,,,Overall,48,46,2,1,1,,,,,3,3,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"Under $5,000",16,14,2,,,,,,,1,1,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$  5,000 - $ 7,499",3,3,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$  7,500 - $ 9,999",5,5,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$ 10,000 - $12,499",8,8,,,,,,,,1,1,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$ 12,500 - $14,999",4,4,,1,1,,,,,,,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$ 15,000 - $17,499",4,4,,,,,,,,1,1,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$ 17,500 - $19,999",3,3,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$ 20,000 - $22,499",4,4,,,,,,,,,,
Hyndman Transport Limited,2009,Part-Time,Provincial,Ontario,0,,"$ 22,500 - $24,999",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,,,Overall,176,163,13,3,2,1,3,3,,4,4,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",2,,2,1,,1,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",6,1,5,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",4,3,1,,,,1,1,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",17,15,2,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",31,30,1,1,1,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",16,16,,,,,1,1,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",24,23,1,1,1,,1,1,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",7,7,,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",5,5,,,,,,,,1,1,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",6,6,,,,,,,,1,1,
591182 Ontario Ltd.,2009,Full-Time,National,Canada,0,,"$100,000 and over",57,56,1,,,,,,,2,2,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,,,Overall,176,163,13,3,2,1,3,3,,4,4,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 20,000 - $24,999",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",2,,2,1,,1,,,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",6,1,5,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",4,3,1,,,,1,1,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",17,15,2,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",31,30,1,1,1,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",16,16,,,,,1,1,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",24,23,1,1,1,,1,1,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",7,7,,,,,,,,,,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",5,5,,,,,,,,1,1,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",6,6,,,,,,,,1,1,
591182 Ontario Ltd.,2009,Full-Time,Provincial,Ontario,0,,"$100,000 and over",57,56,1,,,,,,,2,2,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,,,Overall,14,13,1,2,1,1,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",2,2,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",4,4,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",3,3,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",1,,1,1,,1,,,,,,
591182 Ontario Ltd.,2009,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",2,2,,1,1,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,,,Overall,14,13,1,2,1,1,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$  7,500 - $ 9,999",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$ 12,500 - $14,999",2,2,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$ 15,000 - $17,499",1,1,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$ 17,500 - $19,999",4,4,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$ 20,000 - $22,499",3,3,,,,,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",1,,1,1,,1,,,,,,
591182 Ontario Ltd.,2009,Part-Time,Provincial,Ontario,0,,"$ 40,000 - $49,999",2,2,,1,1,,,,,,,
Transit Windsor,2009,Full-Time,National,Canada,,,Overall,262,194,68,2,2,,10,9,1,22,19,3
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",26,18,8,,,,,,,1,1,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",3,2,1,,,,,,,,,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",8,,8,,,,1,,1,,,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",173,131,42,1,1,,4,4,,17,14,3
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",28,26,2,1,1,,3,3,,3,3,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",14,11,3,,,,2,2,,1,1,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",6,3,3,,,,,,,,,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Transit Windsor,2009,Full-Time,National,Canada,0,,"$100,000 and over",3,2,1,,,,,,,,,
Transit Windsor,2009,Full-Time,Provincial,Ontario,,,Overall,262,194,68,2,2,,10,9,1,22,19,3
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",26,18,8,,,,,,,1,1,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",3,2,1,,,,,,,,,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",8,,8,,,,1,,1,,,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",173,131,42,1,1,,4,4,,17,14,3
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",28,26,2,1,1,,3,3,,3,3,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",14,11,3,,,,2,2,,1,1,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",6,3,3,,,,,,,,,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Transit Windsor,2009,Full-Time,Provincial,Ontario,0,,"$100,000 and over",3,2,1,,,,,,,,,
Transit Windsor,2009,Part-Time,National,Canada,,,Overall,26,11,15,,,,,,,6,2,4
Transit Windsor,2009,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",17,6,11,,,,,,,5,1,4
Transit Windsor,2009,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Transit Windsor,2009,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",4,3,1,,,,,,,,,
Transit Windsor,2009,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",4,2,2,,,,,,,1,1,
Transit Windsor,2009,Part-Time,Provincial,Ontario,,,Overall,26,11,15,,,,,,,6,2,4
Transit Windsor,2009,Part-Time,Provincial,Ontario,0,,"$ 15,000 - $17,499",17,6,11,,,,,,,5,1,4
Transit Windsor,2009,Part-Time,Provincial,Ontario,0,,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Transit Windsor,2009,Part-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",4,3,1,,,,,,,,,
Transit Windsor,2009,Part-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",4,2,2,,,,,,,1,1,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,,,Overall,148,138,10,,,,6,6,,25,23,2
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",3,,3,,,,,,,1,,1
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",1,1,,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",2,1,1,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",12,11,1,,,,1,1,,6,6,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",3,2,1,,,,,,,1,,1
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",115,113,2,,,,5,5,,16,16,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",8,7,1,,,,,,,1,1,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",2,2,,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,,,Overall,148,138,10,,,,6,6,,25,23,2
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",3,,3,,,,,,,1,,1
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",1,1,,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",2,1,1,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",12,11,1,,,,1,1,,6,6,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",3,2,1,,,,,,,1,,1
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",115,113,2,,,,5,5,,16,16,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",8,7,1,,,,,,,1,1,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",2,2,,,,,,,,,,
D&W Forwarders Inc.,2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
D&W Forwarders Inc.,2009,Part-Time,National,Canada,,,Overall,3,3,,,,,,,,,,
D&W Forwarders Inc.,2009,Part-Time,National,Canada,0,,"$  5,000 - $ 7,499",2,2,,,,,,,,,,
D&W Forwarders Inc.,2009,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",1,1,,,,,,,,,,
D&W Forwarders Inc.,2009,Part-Time,Provincial,Ontario,,,Overall,3,3,,,,,,,,,,
D&W Forwarders Inc.,2009,Part-Time,Provincial,Ontario,0,,"$  5,000 - $ 7,499",2,2,,,,,,,,,,
D&W Forwarders Inc.,2009,Part-Time,Provincial,Ontario,0,,"$  7,500 - $ 9,999",1,1,,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,National,Canada,,,Overall,143,135,8,2,2,,3,3,,3,3,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",1,1,,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",2,2,,,,,,,,1,1,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",2,1,1,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",13,9,4,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",25,25,,,,,,,,1,1,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",62,60,2,2,2,,2,2,,1,1,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",28,27,1,,,,1,1,,,,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",9,9,,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,,,Overall,143,135,8,2,2,,3,3,,3,3,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",1,1,,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",2,2,,,,,,,,1,1,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",2,1,1,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",13,9,4,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",25,25,,,,,,,,1,1,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",62,60,2,2,2,,2,2,,1,1,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",28,27,1,,,,1,1,,,,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",9,9,,,,,,,,,,
Hutton Transport Limited,2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
XTL Transport Inc,2009,Full-Time,National,Canada,,,Overall,236,181,55,1,,1,2,2,,59,43,16
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",11,1,10,,,,,,,5,,5
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",17,9,8,,,,,,,9,5,4
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",30,25,5,,,,,,,5,3,2
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",25,19,6,,,,,,,5,4,1
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",32,23,9,,,,,,,4,3,1
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",14,12,2,,,,,,,3,3,
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",15,9,6,,,,,,,2,,2
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",17,14,3,1,,1,1,1,,6,6,
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",66,62,4,,,,1,1,,20,19,1
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
XTL Transport Inc,2009,Full-Time,National,Canada,0,,"$100,000 and over",8,6,2,,,,,,,,,
XTL Transport Inc,2009,Part-Time,National,Canada,,,Overall,4,2,2,,,,,,,,,
XTL Transport Inc,2009,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",1,1,,,,,,,,,,
XTL Transport Inc,2009,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",2,1,1,,,,,,,,,
XTL Transport Inc,2009,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",1,,1,,,,,,,,,
Trans-Frt. McNamara Inc.,2009,Full-Time,National,Canada,,,Overall,153,124,29,1,1,,5,4,1,3,3,
Trans-Frt. McNamara Inc.,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",5,1,4,,,,1,1,,,,
